movie_id,title,tags
7980,The Lovely Bones,{Rachel Weisz. Mark Wahlberg. Susan Sarandon. Saoirse Ronan. Stanley Tucci. Michael Imperioli. Peter Jackson. Fantasy. Drama. rape. 1970s. evidence. tree. afterlife. loss of daughter. serial killer. corpse. pedophile. teenage love. grieving. childhood sexual abuse. based on young adult novel}
12,Finding Nemo,{Albert Brooks. Ellen DeGeneres. Alexander Gould. Willem Dafoe. Brad Garrett. Allison Janney. Andrew Stanton. Animation. Family. father son relationship. harbor. underwater. fish tank. great barrier reef. missing child. aftercreditsstinger. duringcreditsstinger. short term memory loss. clownfish. father son reunion. protective father}
122,The Lord of the Rings: The Return of the King,{Elijah Wood. Ian McKellen. Viggo Mortensen. Liv Tyler. Orlando Bloom. John Rhys-Davies. Peter Jackson. Adventure. Fantasy. Action. elves. orcs. middle-earth (tolkien). based on novel. suspicion. bravery. war. honor. troll. brutality. violence. ghost. end of trilogy. quest. sword and sorcery}
121,The Lord of the Rings: The Two Towers,{Elijah Wood. Ian McKellen. Viggo Mortensen. Liv Tyler. Orlando Bloom. John Rhys-Davies. Peter Jackson. Adventure. Fantasy. Action. elves. orcs. middle-earth (tolkien). hobbit. based on novel. explosive. cave. fort. army. mission. attack. guide. wizard. ring. sword and sorcery}
68737,Seventh Son,{Jeff Bridges. Julianne Moore. Ben Barnes. Alicia Vikander. Kit Harington. Djimon Hounsou. Sergei Bodrov. Adventure. Fantasy. magic. chosen one. dark fantasy. witch hunter. evil witch. based on young adult novel. sword and sorcery}
1995,Lara Croft: Tomb Raider,{Angelina Jolie. Jon Voight. Iain Glen. Noah Taylor. Daniel Craig. Richard Johnson. Simon West. Adventure. Fantasy. Action. Thriller. treasure. buddhist monk. planetary configuration. angkor wat. illuminati. william blake. treasure hunt. archaeologist. based on video game. archeology\xa0}
157353,Transcendence,{Johnny Depp. Paul Bettany. Rebecca Hall. Kate Mara. Morgan Freeman. Cillian Murphy. Wally Pfister. Thriller. Science Fiction. Drama. Mystery. artificial intelligence. technology. nanotechnology. computer virus. super computer. resurrection. love. mind control. terrorism. scientist. extremist. moral dilemma. computer scientist. mind transfer. quantum computer. mind uploading}
331,Jurassic Park III,{Sam Neill. William H. Macy. Téa Leoni. Trevor Morgan. Alessandro Nivola. Michael Jeter. Joe Johnston. Adventure. Action. Thriller. Science Fiction. exotic island. dna. paleontology. tyrannosaurus rex. velociraptor. spinosaurus. airplane. rescue. mission. dinosaur. jurassic park}
61791,Rise of the Planet of the Apes,{James Franco. Freida Pinto. John Lithgow. Brian Cox. Tom Felton. Andy Serkis. Rupert Wyatt. Thriller. Action. Drama. Science Fiction. intelligence. zoo. cage. dystopia. golden gate bridge. ape. monkey. medical research. alzheimers disease}
8204,The Spiderwick Chronicles,{Freddie Highmore. Mary-Louise Parker. Nick Nolte. Sarah Bolger. Andrew McCarthy. Joan Plowright. Mark Waters. Adventure. Family. Fantasy. brother sister relationship. family relationships. single mother. alternate reality. mother child relationship. hidden truth. goblin. magical creature. fairies}
47964,A Good Day to Die Hard,{Bruce Willis. Jai Courtney. Sebastian Koch. Mary Elizabeth Winstead. Юлия Снигирь. Radivoje Bukvić. John Moore. Action. Thriller. bomb. cia. russia. escape. courthouse. rogue. moscow}
10733,The Alamo,{Dennis Quaid. Billy Bob Thornton. Jason Patric. Patrick Wilson. Emilio Echevarría. Emily Deschanel. John Lee Hancock. Western. History. War. texas. officer. uprising. alamo. mexican}
9806,The Incredibles,{Craig T. Nelson. Holly Hunter. Samuel L. Jackson. Jason Lee. Dominique Louis. Teddy Newton. Brad Bird. Action. Adventure. Animation. Family. secret identity. secret. hero. island. wretch. supernatural powers. weapon. lawsuit. superhero}
1408,Cutthroat Island,{Geena Davis. Matthew Modine. Frank Langella. Maury Chaykin. Patrick Malahide. Stan Shaw. Renny Harlin. Action. Adventure. exotic island. treasure. map. ship. scalp. pirate}
32657,Percy Jackson & the Olympians: The Lightning Thief,{Logan Lerman. Brandon T. Jackson. Alexandra Daddario. Jake Abel. Sean Bean. Pierce Brosnan. Chris Columbus. Adventure. Fantasy. Family. monster. greek mythology. god. poseidon \xa0. lightning bolt. based on young adult novel}
607,Men in Black,{Tommy Lee Jones. Will Smith. Linda Fiorentino. Vincent DOnofrio. Rip Torn. Tony Shalhoub. Barry Sonnenfeld. Action. Adventure. Comedy. Science Fiction. secret identity. sun glasses. undercover. space marine. illegal immigration. deportation. new identity. giant cockroach. cannon. flying saucer. stay permit. alien. fictional government agency}
863,Toy Story 2,{Tom Hanks. Tim Allen. Joan Cusack. Kelsey Grammer. Don Rickles. Jim Varney. John Lasseter. Animation. Comedy. Family. museum. prosecution. identity crisis. airplane. flea market. collector. teamwork. friendship. rescue team. garage sale. duringcreditsstinger. toy comes to life. personification. inanimate objects coming to life}
44048,Unstoppable,{Denzel Washington. Chris Pine. Rosario Dawson. Ethan Suplee. Kevin Corrigan. Kevin Chapman. Tony Scott. Action. Thriller. runaway train}
5175,Rush Hour 2,{Chris Tucker. Jackie Chan. Zhang Ziyi. Roselyn Sánchez. Ernie Reyes. Jr.. Don Cheadle. Brett Ratner. Action. Comedy. Crime. Thriller. duringcreditsstinger}
2655,What Lies Beneath,{Harrison Ford. Michelle Pfeiffer. Diana Scarwid. James Remar. Miranda Otto. Ray Baker. Robert Zemeckis. Drama. Horror. Mystery. Thriller. secret. haunted house. ouija board. haunting. missing girl. ghost}
22794,Cloudy with a Chance of Meatballs,{Bill Hader. Anna Faris. James Caan. Mr. T. Benjamin Bratt. Bruce Campbell. Phil Lord. Christopher Miller. Animation. Comedy. Family. weather. food. science}
8355,Ice Age: Dawn of the Dinosaurs,{Ray Romano. John Leguizamo. Denis Leary. Queen Latifah. Simon Pegg. Ethan Juan. Carlos Saldanha. Animation. Comedy. Family. Adventure. ice age. bridge. insanity. jungle. dinosaur. birth. duringcreditsstinger. 3d}
116745,The Secret Life of Walter Mitty,{Ben Stiller. Kristen Wiig. Patton Oswalt. Shirley MacLaine. Adam Scott. Kathryn Hahn. Ben Stiller. Adventure. Comedy. Drama. Fantasy. himalaya. photographer. magazine. iceland. daydream. photograph. shark. fired from the job. skateboard. dreamer. online dating. daydreaming}
4327,Charlies Angels,{Cameron Diaz. Lucy Liu. Drew Barrymore. Bill Murray. John Forsythe. Sam Rockwell. McG. Action. Adventure. Comedy. Crime. Thriller. martial arts. female friendship. millionaire. agent}
1422,The Departed,{Leonardo DiCaprio. Matt Damon. Jack Nicholson. Mark Wahlberg. Martin Sheen. Ray Winstone. Martin Scorsese. Drama. Thriller. Crime. undercover. boston. police. friends. mafia. undercover cop. mobster. mole. state police. police training. realtor}
10674,Mulan,{Eddie Murphy. Jackie Chan. Ming-Na Wen. Lea Salonga. June Foray. Soon-Tek Oh. Tony Bancroft. Barry Cook. Animation. Family. Adventure. homeland. musical. training. daughter. cricket. princess. dragon. luck}
7446,Tropic Thunder,{Ben Stiller. Jack Black. Robert Downey Jr.. Nick Nolte. Steve Coogan. Jay Baruchel. Ben Stiller. Action. Comedy. film making. satire. jungle. movie star. southeast asia. land mine. shackles. war filmmaking. duringcreditsstinger. blackface. method acting}
65754,The Girl with the Dragon Tattoo,{Daniel Craig. Rooney Mara. Christopher Plummer. Goran Visnjic. Stellan Skarsgård. Robin Wright. David Fincher. Thriller. Crime. Mystery. Drama. rape. journalist. based on novel. journalism. hacker. nazis. punk. investigation. remake. antisocial personality disorder. serial killer. disappearance. hacking. computer hacker. bible quote. scandinavian. abuse}
1572,Die Hard: With a Vengeance,{Bruce Willis. Jeremy Irons. Samuel L. Jackson. Graham Greene. Colleen Camp. Larry Bryggman. John McTiernan. Action. Thriller. bomb. taxi. riddle. robbery. detective. helicopter. gold. subway. ship. fistfight. police. sequel. deception. shootout. new york city. explosion. violence. car chase. fbi agent. simon says. flashback. dump truck. aqueduct. action hero. federal reserve bank}
10528,Sherlock Holmes,{Robert Downey Jr.. Jude Law. Rachel McAdams. Mark Strong. Eddie Marsan. Robert Maillet. Guy Ritchie. Action. Adventure. Crime. Mystery. detective. scotland yard. coffin. black magic. arrest. partner. sherlock holmes. murder. steampunk. pentagram. clue}
271969,Ben-Hur,{Jack Huston. Toby Kebbell. Rodrigo Santoro. Nazanin Boniadi. Ayelet Zurer. Pilou Asbæk. Timur Bekmambetov. Drama. betrayal. vengeance}
10865,Atlantis: The Lost Empire,{Michael J. Fox. Corey Burton. Claudia Christian. James Garner. John Mahoney. Phil Morris. Gary Trousdale. Kirk Wise. Animation. Family. Adventure. Science Fiction. sea. atlantis. animation. underwater. sea monster}
258509,Alvin and the Chipmunks: The Road Chip,{Jason Lee. Justin Long. Bella Thorne. Matthew Gray Gubler. Jesse McCartney. Kaley Cuoco. Walt Becker. Adventure. Animation. Comedy. Family. chipmunk. cgi. talking animal. aftercreditsstinger. duringcreditsstinger}
2253,Valkyrie,{Tom Cruise. Carice van Houten. Kenneth Branagh. Bill Nighy. Terence Stamp. Tom Wilkinson. Bryan Singer. Drama. Thriller. History. War. berlin. suicide. bomb. assassination. resistance. wife husband relationship. world war ii. adolf hitler. plan. friendship. deception. treason. colonel. military officer. plot. german officer. piano wire. medal. violence}
10661,You Dont Mess with the Zohan,{Adam Sandler. John Turturro. Emmanuelle Chriqui. Nick Swardson. Lainie Kazan. Daoud Heidami. Dennis Dugan. Comedy. Action. new york. israel. middle east. hairdresser. ladykiller. mossad. israeli. palestinian. heart-throb. middle east conflict. hairstyle. hacky sack}
257344,Pixels,{Adam Sandler. Michelle Monaghan. Peter Dinklage. Josh Gad. Kevin James. Ashley Benson. Chris Columbus. Action. Comedy. Science Fiction. video game. nerd. alien attack. 3d. pixels}
644,A.I. Artificial Intelligence,{Haley Joel Osment. Frances OConnor. Sam Robards. Jake Thomas. Jude Law. William Hurt. Steven Spielberg. Drama. Science Fiction. Adventure. artificial intelligence. prophecy. prostitute. android. loss of mother. extraterrestrial technology. ice age. adoption. fairy tale. pinocchio. prosecution. gigolo. hologram. dystopia. alien. destiny. capture. doppelganger}
10756,The Haunted Mansion,{Eddie Murphy. Terence Stamp. Nathaniel Parker. Marsha Thomason. Jennifer Tilly. Dina Spybey-Waters. Rob Minkoff. Thriller. Fantasy. Comedy. Family. Mystery. secret passage. magic. estate agent. haunted house. family vacation. ghost. aftercreditsstinger}
686,Contact,{Jodie Foster. Matthew McConaughey. James Woods. John Hurt. Tom Skerritt. William Fichtner. Robert Zemeckis. Drama. Science Fiction. Mystery. based on novel. nasa. new mexico. extraterrestrial technology. prime number. star. radio wave. wormhole. fanatic. spirituality. religion. scientist. sabotage. ham radio. alien contact. mechanical engineering. observatory. eccentric man. radio telescope}
9383,Hollow Man,{Kevin Bacon. Elisabeth Shue. Josh Brolin. Kim Dickens. Rhona Mitra. Greg Grunberg. Paul Verhoeven. Action. Science Fiction. Thriller. killing. human experimentation. scientist. invisible man. science experiment}
179,The Interpreter,{Nicole Kidman. Sean Penn. Catherine Keener. Jesper Christensen. Yvan Attal. Earl Cameron. Sydney Pollack. Crime. Thriller. new york. dictator. africa. destruction of a civilization. assassination. resistance. revenge. murder. united nations. witness to murder. fbi agent. resistance fighter}
76285,Percy Jackson: Sea of Monsters,{Logan Lerman. Alexandra Daddario. Douglas Smith. Leven Rambin. Brandon T. Jackson. Jake Abel. Thor Freudenthal. Adventure. Family. Fantasy. poison. hermes. poseidon. demigod. golden fleece. olympus. 3d. kronos. overthrow olympus. based on young adult novel}
1996,Lara Croft Tomb Raider: The Cradle of Life,{Angelina Jolie. Gerard Butler. Noah Taylor. Djimon Hounsou. Til Schweiger. Simon Yam. Jan de Bont. Action. Adventure. Fantasy. Thriller. riddle. treasure. medallion. kenia. alexander the great. pandoras box. chinese mafia. treasure hunt. hong kong. archaeologist. based on video game. archeology\xa0}
291805,Now You See Me 2,{Jesse Eisenberg. Woody Harrelson. Mark Ruffalo. Dave Franco. Morgan Freeman. Michael Caine. Jon M. Chu. Action. Adventure. Comedy. Crime. Mystery. Thriller. london england. china. magic. secret society. vigilante. sequel. revenge. heist. on the run. macau china. magician}
10003,The Saint,{Val Kilmer. Elisabeth Shue. Rade Serbedzija. Henry Goodman. Alun Armstrong. Michael Byrne. Phillip Noyce. Thriller. Action. Romance. Science Fiction. Adventure. berlin. russia. gas. master thief. the saint}
1535,Spy Game,{Robert Redford. Brad Pitt. Catherine McCormack. Stephen Dillane. Larry Bryggman. Marianne Jean-Baptiste. Tony Scott. Action. Crime. Thriller. spy. china. cia. cold war}
2067,Mission to Mars,{Gary Sinise. Tim Robbins. Don Cheadle. Connie Nielsen. Jerry OConnell. Peter Outerbridge. Brian De Palma. Science Fiction. mars. spacecraft. space travel. alien. long take. outer space. astronaut. dismemberment. alien contact. trapped in space}
46195,Rio,{Jesse Eisenberg. Anne Hathaway. Leslie Mann. Jane Lynch. Will.i.am. Wanda Sykes. Carlos Saldanha. Animation. Adventure. Comedy. Family. brazil. pet. bird. musical. canary. samba. animal. duringcreditsstinger. rio 1. río 1}
2277,Bicentennial Man,{Robin Williams. Sam Neill. Embeth Davidtz. Oliver Platt. Kiersten Warren. Wendy Crewson. Chris Columbus. Comedy. Science Fiction. android. hologram. freedom. futuristic. robot}
10357,Volcano,{Tommy Lee Jones. Anne Heche. Gaby Hoffmann. Don Cheadle. Joshua Fardon. Jacqueline Kim. Mick Jackson. Science Fiction. Action. Drama. Thriller. subway. lava. volcano. volcanologist. los angeles}
4477,The Devils Own,{Harrison Ford. Brad Pitt. Margaret Colin. Rubén Blades. Treat Williams. George Hearn. Alan J. Pakula. Crime. Thriller. Drama. new york. terrorist. anonymity. northern ireland}
8665,K-19: The Widowmaker,{Harrison Ford. Liam Neeson. Peter Sarsgaard. Joss Ackland. John Shrapnel. Donald Sumpter. Kathryn Bigelow. Drama. History. Thriller. submarine. soviet union. core melt. north atlantic. nuclear. woman director}
9387,Conan the Barbarian,{Arnold Schwarzenegger. James Earl Jones. Max von Sydow. Sandahl Bergman. Cassandra Gava. Ben Davidson. John Milius. Adventure. Fantasy. Action. gladiator. repayment. despot. barbarian. sword and sorcery}
921,Cinderella Man,{Russell Crowe. Renée Zellweger. Paul Giamatti. Craig Bierko. Paddy Considine. Bruce McGill. Ron Howard. Romance. Drama. History. transporter. netherlands. world cup. socially deprived family. familys daily life. boxer. boxing match. comeback. training. heavy weight. folk hero. biography. daughter. defeat. sport}
49852,The Nutcracker: The Untold Story,{Elle Fanning. Nathan Lane. John Turturro. Frances de la Tour. Charlie Rowe. Aaron Michael Drozin. Andrei Konchalovsky. Fantasy. Action. Family. }
4464,Seabiscuit,{Jeff Bridges. David McCullough. Chris Cooper. Tobey Maguire. Elizabeth Banks. Gary L. Stevens. Gary Ross. Drama. History. horse race. american dream. racehorse. great depression}
664,Twister,{Helen Hunt. Bill Paxton. Cary Elwes. Jami Gertz. Philip Seymour Hoffman. Lois Smith. Jan de Bont. Action. Adventure. Drama. wife husband relationship. tornado. twister. oklahoma. metereologist. invention. climate. barn. natural disaster. cow. truck. disaster. aunt niece relationship. storm chaser. divorce}
8358,Cast Away,{Tom Hanks. Helen Hunt. Chris Noth. Paul Sanchez. Lari White. Leonid Citer. Robert Zemeckis. Adventure. Drama. exotic island. suicide attempt. volleyball. loneliness. airplane crash. deserted island. tropical island. survival skills}
9836,Happy Feet,{Elijah Wood. Robin Williams. Brittany Murphy. Hugh Jackman. Nicole Kidman. Hugo Weaving. George Miller. Animation. Comedy. ocean. fish. zoo. penguin. tap dancing. love. crush. snow. anthropomorphism. singing. antarctica. family. duringcreditsstinger}
